price,flooring,water_availability_hours,available_units,towers,locality_rank,locality_rating,locality_review_count,environment_rating,commuting_rating,places_of_interest_rating,rera_id,electricity_availability_hours,construction,ownership,authority_approval,bed,bath,parking,area,flat_on_floor,total_floor,lift,balcony,lattitude,longitude,project_in_acres,project_age_months,builder,project_name,furnish,city,location,property_type,status,extra_rooms,facing,seller,overlooking,bath_bed_ratio,bed_area_ratio,bed_bath_ratio,bed_balcony_ratio,project_density,compactness_ratio,floor_ratio,remaining_floors,area_per_bedroom,area_per_bathroom,area_per_balcony,area_per_parking,balcony_to_bed_ratio,parking_to_bed_ratio,lift_to_total_floor_ratio,distance_to_center_km,education_mean_km,education_min_km,education_within_2km,transport_mean_km,transport_min_km,transport_within_2km,shopping_centre_mean_km,shopping_centre_min_km,shopping_centre_within_2km,commercial_hub_mean_km,commercial_hub_min_km,commercial_hub_within_2km,hospital_within_2km,tourist_within_2km,overall_min_mean_km,overall_avg_mean_km,overall_min_min_km,overall_avg_min_km,total_within_2km,assigned_amenities_score,amenities_count
₹1.55 cr,vitrified,24.0,107.0,1.0,126.0,4.1,381.0,4.1,4.1,4.2,p51800012150,no/rare powercut,under construction,,,2.0,2.0,,595.0,,13.0,2.0,,19.10880306,72.85552701,,87.0,gagangiri construction,aerovista,unfurnished,mumbai,andheri east,new property,under construction,,,organization,,1.0,0.0033613445378151263,1.0,,,,,,297.5,297.5,,,,,0.15384615384615385,15.959426422330447,66.35,11.2,0,,,0,6.9399999999999995,1.9,1,3.7600000000000002,0.8,4,2,0,1.4333333333333333,19.620833333333334,0.7,3.65,7,134.0,19
₹65.0 lac,vitrified,24.0,30.0,1.0,43.0,3.7,62.0,4.0,3.6,3.6,p52000004729,no/rare powercut,under construction,,,2.0,2.0,,762.0,,,2.0,,19.074076996436,73.1181841544665,0.2224,88.0,hi tech ultra homes and infrastructure private limited,the silver crest,unfurnished,navi mumbai,taloja,new property,under construction,,,realestateagent,,1.0,0.0026246719160104987,1.0,,134.89208633093526,3426.2589928057555,,,381.0,381.0,,,,,,11.285103402198047,3.9,2.8,0,3.0599999999999996,1.2,1,7.959999999999999,6.6,0,12.65,12.4,0,0,0,3.0599999999999996,6.8925,1.2,5.75,1,149.0,20
₹1.65 cr,"vitrified, wooden, granite",24.0,1250.0,6.0,155.0,4.0,256.0,4.1,3.9,4.1,p51800019950,no/rare powercut,under construction,,,2.0,2.0,,584.0,2.0,47.0,4.0,,19.15986235813536,72.94787990484511,5.0,61.0,the wadhwa group & micl & chandak group,atmosphere o2,semi-furnished,mumbai,mulund west,new property,under construction,,,realestateagent,,1.0,0.003424657534246575,1.0,,250.0,116.8,0.0425531914893617,45.0,292.0,292.0,,,,,0.0851063829787234,25.447184570306867,4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,0,0,2.26002,4.3637612500000005,0.0001,0.62505,10,176.0,25
₹3.68 cr,,24.0,425.0,3.0,39.0,4.1,48.0,4.1,4.0,4.3,p51900049433,no/rare powercut,under construction,,,2.0,2.0,1.0,820.0,,38.0,2.0,,19.0344082767194,72.85749619011017,10.0,23.0,lodha group,lodha divino,unfurnished,mumbai,matunga east,new property,under construction,,,organization,,1.0,0.0024390243902439024,1.0,,42.5,82.0,,,410.0,410.0,,820.0,,0.5,0.05263157894736842,8.573988590276821,0.75,0.4,2,,,0,12.4,0.3,1,15.45,14.1,0,0,1,0.3,7.2250000000000005,0.3,3.775,4,92.0,12
₹1.58 cr,vitrified,24.0,50.0,1.0,401.0,4.4,108.0,4.4,4.3,4.4,p51800054585,no/rare powercut,under construction,,,2.0,2.0,1.0,620.0,,,,,19.25164844363007,72.86199988078452,0.2768,24.0,shantee homes,muktangan residency,semi-furnished,mumbai,dahisar east,new property,under construction,,,organization,,1.0,0.0032258064516129032,1.0,,180.63583815028903,2239.884393063584,,,310.0,310.0,,620.0,,0.5,,31.579095064873453,7.525,0.8,2,10.266666666666666,0.2,2,5.38,0.2,4,18.5,18.4,0,0,0,5.38,10.417916666666667,0.2,4.8999999999999995,8,106.0,15
₹1.30 cr,"ceramic tiles, granite, marble, marbonite, mosaic, normal tiles/kotah stone, vitrified, wooden",24.0,,8.0,4.0,0.0,0.0,,,,p51700050803,no/rare powercut,under construction,freehold,thane municipal corporation,2.0,2.0,1.0,642.0,5.0,55.0,4.0,1.0,19.215865938964,72.9914374146644,8.0,19.0,rustomjee,rustomjee la vie,unfurnished,thane,sainath nagar majiwada,new property,under construction,none of these,north - east,realestateagent,,1.0,0.003115264797507788,1.0,2.0,,80.25,0.09090909090909091,50.0,321.0,321.0,642.0,642.0,0.5,0.5,0.07272727272727272,1.4780681975121663,1.92,0.2,3,0.0001,0.0001,1,1.8,1.8,1,,,0,0,0,0.0001,1.2400333333333333,0.0001,0.6667000000000001,5,362.0,52
₹95.0 lac,"wooden, marble, normal tiles/kotah stone",24.0,288.0,3.0,1.0,4.3,109.0,4.4,4.2,4.3,,no/rare powercut,new construction,freehold,,1.0,2.0,,416.0,20.0,34.0,4.0,,19.26138992881766,72.98258323480012,1.0,94.0,hiranandani group,hiranandani solitaire,semi-furnished,thane,hiranandani estate,new property,ready to move,none of these,east,realestateagent,"garden/park, main road, pool",2.0,0.002403846153846154,0.5,,288.0,416.0,0.5882352941176471,14.0,416.0,208.0,,,,,0.11764705882352941,5.296474135967532,0.9199999999999999,0.2,4,,,0,0.43333333333333335,0.2,3,,,0,0,0,0.43333333333333335,0.6766666666666666,0.2,0.2,7,105.0,16
₹2.49 cr,"granite, marble, vitrified",24.0,800.0,5.0,8.0,3.8,59.0,4.0,3.8,3.7,,no/rare powercut,under construction,freehold,thane municipal corporation,3.0,3.0,2.0,1100.0,37.0,45.0,6.0,2.0,19.2321621,72.9873688,6.0,33.0,godrej properties,godrej ascend,unfurnished,thane,kolshet road,new property,under construction,"puja, study, store, servant",east,realestateagent,"garden/park, main road, pool",1.0,0.0027272727272727275,1.0,1.5,133.33333333333334,183.33333333333334,0.8222222222222222,8.0,366.6666666666667,366.6666666666667,550.0,550.0,0.6666666666666666,0.6666666666666666,0.13333333333333333,2.2698404022871217,2.1399999999999997,0.4,3,,,0,1.525,0.7,3,,,0,0,0,1.525,1.8324999999999998,0.4,0.55,6,181.0,26
₹5.25 cr,ceramic tiles,24.0,72.0,1.0,12.0,4.5,47.0,4.7,4.3,4.6,,no/rare powercut,less than 5 years,freehold,thane municipal corporation,4.0,5.0,3.0,1900.0,17.0,31.0,4.0,1.0,19.22146636218051,72.9632815168789,,15.0,tata housing development company ltd.,tata serein,unfurnished,thane,pokharan road number 2,resale,ready to move,"store, servant",east,realestateagent,main road,1.25,0.002105263157894737,0.8,4.0,,,0.5483870967741935,14.0,475.0,380.0,1900.0,633.3333333333334,0.25,0.75,0.12903225806451613,1.7082382293178735,1.5,0.5,4,,,0,1.0250000000000001,0.4,3,,,0,0,0,1.0250000000000001,1.2625000000000002,0.4,0.45,7,298.0,42
₹2.30 cr,vitrified,24.0,72.0,1.0,12.0,4.5,86.0,4.6,4.3,4.6,,no/rare powercut,less than 5 years,freehold,thane municipal corporation,2.0,2.0,1.0,836.0,27.0,31.0,3.0,1.0,19.22146636218051,72.9632815168789,,15.0,tata housing development company ltd.,tata serein,unfurnished,thane,vasant vihar,resale,ready to move,none of these,north,realestateagent,"garden/park, main road, pool",1.0,0.0023923444976076554,1.0,2.0,,,0.8709677419354839,4.0,418.0,418.0,836.0,836.0,0.5,0.5,0.0967741935483871,1.7082382293178735,1.5,0.5,4,,,0,1.0250000000000001,0.4,3,,,0,0,0,1.0250000000000001,1.2625000000000002,0.4,0.45,7,298.0,42
₹2.70 cr,vitrified,24.0,58.0,15.0,16.0,0.0,0.0,,,,,no/rare powercut,less than 5 years,freehold,thane municipal corporation,3.0,3.0,2.0,1185.0,20.0,41.0,4.0,,19.218154,72.993664,32.0,101.0,piramal realty,piramal vaikunth,unfurnished,thane,balkum pada no 1,resale,ready to move,none of these,north - east,realestateagent,"garden/park, main road, pool",1.0,0.002531645569620253,1.0,,1.8125,37.03125,0.4878048780487805,21.0,395.0,395.0,,592.5,,0.6666666666666666,0.0975609756097561,1.7589453138548419,6.180000000000001,2.1,0,,,0,1.4500000000000002,1.3,4,1.5,1.5,1,0,0,1.4500000000000002,3.0433333333333334,1.3,1.6333333333333335,5,88.0,12
₹1.18 cr,vitrified,24.0,1050.0,5.0,3.0,3.9,40.0,3.9,4.0,4.0,p51700033640,no/rare powercut,under construction,freehold,thane municipal corporation,2.0,2.0,1.0,661.0,2.0,33.0,3.0,1.0,19.2083097363891,72.9724465271482,105.0,33.0,dosti realty,dosti west county,unfurnished,thane,balkum pada,new property,under construction,puja,north - east,realestateagent,garden/park,1.0,0.0030257186081694403,1.0,2.0,10.0,6.295238095238095,0.06060606060606061,31.0,330.5,330.5,661.0,661.0,0.5,0.5,0.09090909090909091,0.8257795613937601,3.8,0.8,1,2.35,1.9,3,3.46,0.1,3,1.9,1.9,4,2,0,1.9,2.682,0.1,1.3199999999999998,13,119.0,16
₹1.95 cr,"marble, normal tiles/kotah stone",24.0,72.0,1.0,12.0,0.0,0.0,,,,p51700000295,no/rare powercut,new construction,co-operative society,thane municipal corporation,2.0,2.0,1.0,683.0,31.0,34.0,4.0,2.0,19.22146636218051,72.9632815168789,,15.0,tata housing development company ltd.,tata serein,unfurnished,thane,pawar nagar,resale,ready to move,none of these,east,realestateagent,garden/park,1.0,0.0029282576866764276,1.0,1.0,,,0.9117647058823529,3.0,341.5,341.5,341.5,683.0,1.0,0.5,0.11764705882352941,1.7082382293178735,1.5,0.5,4,,,0,1.0250000000000001,0.4,3,,,0,0,0,1.0250000000000001,1.2625000000000002,0.4,0.45,7,298.0,42
₹1.57 cr,vitrified,24.0,140.0,1.0,3.0,4.4,184.0,4.4,4.2,4.5,p51700028738,no/rare powercut,under construction,freehold,thane municipal corporation,2.0,2.0,,754.0,29.0,35.0,6.0,,19.185175144987987,72.95788410929315,0.4324,25.0,kashish park realtors,iris at kashish park,unfurnished,thane,thane west,new property,under construction,none of these,east,realestateagent,main road,1.0,0.002652519893899204,1.0,,323.77428307123034,1743.7557816836263,0.8285714285714286,6.0,377.0,377.0,,,,,0.17142857142857143,3.8100152410848662,3.8,0.8,1,2.35,1.9,3,3.46,0.1,3,1.9,1.9,4,2,0,1.9,2.682,0.1,1.3199999999999998,13,51.0,7
₹1.68 cr,,24.0,140.0,1.0,3.0,4.4,184.0,4.4,4.2,4.5,p51700028738,no/rare powercut,under construction,,,2.0,3.0,,754.0,,,,,19.185175144987987,72.95788410929315,0.4324,25.0,kashish park realtors,iris at kashish park,unfurnished,thane,thane west,new property,under construction,,,realestateagent,,1.5,0.002652519893899204,0.6666666666666666,,323.77428307123034,1743.7557816836263,,,377.0,251.33333333333334,,,,,,3.8100152410848662,3.8,0.8,1,2.35,1.9,3,3.46,0.1,3,1.9,1.9,4,2,0,1.9,2.682,0.1,1.3199999999999998,13,51.0,7
₹1.21 cr,"vitrified, wooden",24.0,58.0,15.0,16.0,0.0,0.0,,,,,no/rare powercut,new construction,freehold,city municipal corporation,2.0,2.0,1.0,568.0,18.0,40.0,4.0,,19.218154,72.993664,32.0,101.0,piramal realty,piramal vaikunth,semi-furnished,thane,balkum pada no 1,resale,ready to move,puja,north - east,realestateagent,garden/park,1.0,0.0035211267605633804,1.0,,1.8125,17.75,0.45,22.0,284.0,284.0,,568.0,,0.5,0.1,1.7589453138548419,6.180000000000001,2.1,0,,,0,1.4500000000000002,1.3,4,1.5,1.5,1,0,0,1.4500000000000002,3.0433333333333334,1.3,1.6333333333333335,5,88.0,12
₹1.08 cr,,,1200.0,8.0,102.0,4.0,292.0,3.8,3.9,4.3,,,under construction,,,1.0,2.0,,405.0,,,,1.0,19.03366384815066,72.90021347988927,6.0,7.0,chandak realtors private limited,chandak highscape city 1a,unfurnished,mumbai,chembur,new property,under construction,,,realestateagent,,2.0,0.0024691358024691358,0.5,1.0,200.0,67.5,,,405.0,202.5,405.0,,1.0,,,11.737613932606338,2.25,1.3,3,,,0,5.033333333333333,2.7,0,7.26,1.5,1,0,2,1.5,4.010833333333333,1.3,1.75,6,283.0,41
₹3.20 cr,,,300.0,6.0,92.0,4.2,217.0,4.4,4.0,4.4,,,under construction,,,2.0,2.0,,840.0,,,,1.0,19.1196773,72.9050809,0.24,35.0,l&t realty,elixir reserve,unfurnished,mumbai,powai,new property,under construction,,,realestateagent,,1.0,0.002380952380952381,1.0,2.0,1250.0,3500.0,,,420.0,420.0,840.0,,0.5,,,19.244875433887174,54.14000000000001,0.3,3,2.6,2.6,0,0.6,0.4,3,1.25,1.0,2,0,2,0.6,11.938000000000002,0.3,1.02,10,109.0,15
₹3.20 cr,,,672.0,3.0,2.0,4.2,223.0,4.1,3.9,4.6,,,under construction,,,3.0,3.0,,975.0,,,,1.0,19.079355,73.000033,2.5674,46.0,ev group,ev 10 marina bay,unfurnished,navi mumbai,vashi,new property,under construction,,,realestateagent,,1.0,0.003076923076923077,1.0,3.0,261.74339799018463,379.7616265482589,,,325.0,325.0,975.0,,0.3333333333333333,,,5.565267834076881,1.3199999999999998,0.8,4,1.7,1.7,1,5.12,0.8,4,1.1400000000000001,0.7,5,0,0,1.1400000000000001,2.3200000000000003,0.7,1.0,14,141.0,18
₹1.13 cr,,,,,,4.0,32.0,4.0,4.1,4.0,,,under construction,,,2.0,2.0,,734.0,,,,2.0,19.282975,72.873618,,,jp infra residency private limited,north barcelona wing d,unfurnished,thane,mira road east,new property,under construction,,,realestateagent,,1.0,0.0027247956403269754,1.0,1.0,,,,,367.0,367.0,367.0,,1.0,,,13.332363164341292,,,0,,,0,0.9,0.9,1,,,0,0,0,0.9,0.9,0.9,0.9,1,,1
₹3.34 cr,,,370.0,3.0,68.0,3.8,82.0,3.8,4.0,3.9,,,under construction,,,2.0,2.0,,777.0,,,,1.0,19.01321323,72.8554129,7.0,31.0,godrej properties,godrej horizon,unfurnished,mumbai,wadala,new property,under construction,,,realestateagent,,1.0,0.002574002574002574,1.0,2.0,52.857142857142854,111.0,,,388.5,388.5,777.0,,0.5,,,6.648540678299827,4.3,4.3,0,3.8499999999999996,2.6,0,4.2,4.2,0,3.525,2.9,0,0,0,3.525,3.9687499999999996,2.6,3.5000000000000004,0,207.0,29
₹1.35 cr,,,1107.0,5.0,155.0,4.0,256.0,4.1,3.9,4.1,,,under construction,,,1.0,2.0,,520.0,,,,1.0,19.1746739,72.9431038,1.0,66.0,runwal group,runwal pinnacle,unfurnished,mumbai,mulund west,new property,under construction,,,realestateagent,,2.0,0.0019230769230769232,0.5,1.0,1107.0,520.0,,,520.0,260.0,520.0,,1.0,,,26.546659314648046,4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,0,0,2.26002,4.3637612500000005,0.0001,0.62505,10,68.0,10
₹1.22 cr,,,552.0,3.0,,4.0,32.0,4.0,4.1,4.0,,,under construction,,,2.0,3.0,,783.0,,,,4.0,19.282975,72.873618,,30.0,jp infra residency private limited,north barcelona,unfurnished,thane,mira road east,new property,under construction,,,realestateagent,,1.5,0.002554278416347382,0.6666666666666666,0.5,,,,,391.5,261.0,195.75,,2.0,,,13.332363164341292,,,0,,,0,0.9,0.9,1,,,0,0,0,0.9,0.9,0.9,0.9,1,70.0,9
₹2.08 cr,,,601.0,3.0,186.0,3.9,289.0,3.9,3.9,4.0,,,under construction,,,2.0,2.0,,773.0,,,,1.0,19.2004841,72.87492736,3.0,10.0,mahindra lifespace developers ltd.,mahindra vista,unfurnished,mumbai,kandivali east,new property,under construction,,,realestateagent,,1.0,0.00258732212160414,1.0,2.0,200.33333333333334,257.6666666666667,,,386.5,386.5,773.0,,0.5,,,26.31735842021912,2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,0,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5,101.0,13
₹1.72 cr,,,12.0,1.0,269.0,4.3,364.0,4.4,4.2,4.4,,,under construction,,,2.0,2.0,,728.0,,,,,19.2101312179652,72.8305011930765,,18.0,shreeji sharan group of companies,shreeji aikyam,unfurnished,mumbai,kandivali west,new property,under construction,,,realestateagent,,1.0,0.0027472527472527475,1.0,,,,,,364.0,364.0,,,,,,26.569911484772927,,,0,0.0001,0.0001,2,0.32006,0.0001,5,,,0,4,0,0.0001,2.0600733333333334,0.0001,0.0001,11,57.0,8
₹1.87 cr,,,,,236.0,4.1,379.0,4.0,3.7,4.5,,,under construction,,,2.0,2.0,,640.0,,,,,19.1940346300819,72.8257561606587,,,shreeji group,shreeji eternity,unfurnished,mumbai,malad west,new property,under construction,,,realestateagent,,1.0,0.003125,1.0,,,,,,320.0,320.0,,,,,,24.74742904400006,4.25,0.4,1,,,0,1.58,0.7,3,7.033333333333334,5.6,0,2,1,0.7,2.9326666666666665,0.4,1.6199999999999999,7,,1
₹3.02 cr,,,260.0,1.0,269.0,4.3,364.0,4.4,4.2,4.4,,,under construction,,,3.0,3.0,,1007.0,,,,1.0,19.2101312179652,72.8305011930765,2.0,12.0,ashwin sheth group,sheth edmont,unfurnished,mumbai,kandivali west,new property,under construction,,,realestateagent,,1.0,0.0029791459781529296,1.0,3.0,130.0,503.5,,,335.6666666666667,335.6666666666667,1007.0,,0.3333333333333333,,,26.569911484772927,,,0,0.0001,0.0001,2,0.32006,0.0001,5,,,0,4,0,0.0001,2.0600733333333334,0.0001,0.0001,11,149.0,20
₹75.0 lac,,,546.0,2.0,441.0,4.0,39.0,3.9,3.9,4.2,,,under construction,,,1.0,2.0,,405.0,,,,,19.2783121,72.8580188,,27.0,micl group,aaradhya parkwood,unfurnished,thane,mira bhayandar,new property,under construction,,,realestateagent,,2.0,0.0024691358024691358,0.5,,,,,,405.0,202.5,,,,,,14.438514842494289,6.8999999999999995,1.7,1,2.266666666666667,0.4,1,9.525,2.9,0,15.325,10.6,0,0,0,2.266666666666667,8.504166666666666,0.4,3.9,2,27.0,4
₹94.9 lac,,,3533.0,14.0,17.0,3.8,141.0,3.7,3.8,3.9,,,under construction,,,2.0,2.0,,928.0,,,,2.0,18.9894007,73.1175162,30.0,108.0,indiabulls real estate ltd.,indiabulls park,unfurnished,navi mumbai,panvel,new property,under construction,,,realestateagent,,1.0,0.0021551724137931034,1.0,1.0,117.76666666666667,30.933333333333334,,,464.0,464.0,464.0,,1.0,,,11.34036517283533,1.54,1.1,5,0.45,0.4,2,2.96,0.4,3,16.849999999999998,7.8,0,1,0,0.45,4.619999999999999,0.4,2.2,11,90.0,12
₹5.78 cr,,,250.0,4.0,92.0,4.2,217.0,4.4,4.0,4.4,,,under construction,,,3.0,3.0,,1199.0,,,,2.0,19.1196773,72.9050809,250.0,15.0,hiranandani group,hiranandani empress hill,unfurnished,mumbai,powai,new property,under construction,,,realestateagent,,1.0,0.0025020850708924102,1.0,1.5,1.0,4.796,,,399.6666666666667,399.6666666666667,599.5,,0.6666666666666666,,,19.244875433887174,54.14000000000001,0.3,3,2.6,2.6,0,0.6,0.4,3,1.25,1.0,2,0,2,0.6,11.938000000000002,0.3,1.02,10,74.0,10
₹80.0 lac,,,100.0,6.0,12.0,4.2,22.0,4.3,4.2,4.4,,,under construction,,,1.0,2.0,,450.0,,,,2.0,19.0494545088161,73.0153394878658,68.0,35.0,raheja universal,raheja solaris,unfurnished,navi mumbai,juinagar,new property,under construction,,,realestateagent,,2.0,0.0022222222222222222,0.5,0.5,1.4705882352941178,6.617647058823529,,,450.0,225.0,225.0,,2.0,,,1.8941015733788378,,,0,,,0,,,0,,,0,0,0,,,,,0,286.0,41
₹1.30 cr,,,100.0,1.0,269.0,4.3,364.0,4.4,4.2,4.4,,,less than 5 years,,,2.0,2.0,,615.0,,,,,19.2101312179652,72.8305011930765,2.5252,22.0,veena developers,veena smart homes,unfurnished,mumbai,kandivali west,new property,ready to move,,,realestateagent,,1.0,0.0032520325203252032,1.0,,39.6008236971329,243.54506573736734,,,307.5,307.5,,,,,,26.569911484772927,,,0,0.0001,0.0001,2,0.32006,0.0001,5,,,0,4,0,0.0001,2.0600733333333334,0.0001,0.0001,11,216.0,29
₹1.46 cr,vitrified,24.0,114.0,1.0,236.0,4.1,379.0,4.0,3.7,4.5,,no/rare powercut,new construction,,,2.0,2.0,,605.0,3.0,23.0,2.0,1.0,19.1940346300819,72.8257561606587,,37.0,dotom realty,sapphire dotom isle,unfurnished,mumbai,malad west,new property,,,,realestateagent,main road,1.0,0.003305785123966942,1.0,2.0,,,0.13043478260869565,20.0,302.5,302.5,605.0,,0.5,,0.08695652173913043,24.74742904400006,4.25,0.4,1,,,0,1.58,0.7,3,7.033333333333334,5.6,0,2,1,0.7,2.9326666666666665,0.4,1.6199999999999999,7,,1
₹99.0 lac,granite,24.0,1200.0,8.0,102.0,4.0,292.0,3.8,3.9,4.3,,no/rare powercut,under construction,leasehold,municipal corporation of greater mumbai,1.0,2.0,1.0,405.0,7.0,35.0,7.0,,19.0459181155422,72.8975231581492,6.0,7.0,chandak group,chandak highscape city,unfurnished,mumbai,chembur,new property,under construction,none of these,east,realestateagent,garden/park,2.0,0.0024691358024691358,0.5,,200.0,67.5,0.2,28.0,405.0,202.5,,405.0,,1.0,0.2,12.369271988327576,2.25,1.3,3,,,0,5.033333333333333,2.7,0,7.26,1.5,1,0,2,1.5,4.010833333333333,1.3,1.75,6,106.0,16
₹1.85 cr,,,160.0,1.0,170.0,3.9,242.0,3.9,3.7,4.1,,,under construction,,,2.0,2.0,,675.0,,,,,19.1630920855215,72.8398088005091,0.3998,30.0,silver lifespace private limited,silver serene,unfurnished,mumbai,goregaon west,new property,under construction,,,realestateagent,,1.0,0.002962962962962963,1.0,,400.200100050025,1688.344172086043,,,337.5,337.5,,,,,,21.484334524575477,4.866666666666666,0.6,1,8.7,7.6,0,2.08,0.1,4,4.66,1.7,2,3,0,0.3,4.121333333333333,0.1,2.0199999999999996,10,125.0,18
₹2.33 cr,,,,,236.0,4.1,379.0,4.0,3.7,4.5,,,under construction,,,3.0,2.0,,841.0,,,,1.0,19.1940346300819,72.8257561606587,,,pranav constructions,ankur residency,unfurnished,mumbai,malad west,new property,under construction,,,realestateagent,,0.6666666666666666,0.0035671819262782403,1.5,3.0,,,,,280.3333333333333,420.5,841.0,,0.3333333333333333,,,24.74742904400006,4.25,0.4,1,,,0,1.58,0.7,3,7.033333333333334,5.6,0,2,1,0.7,2.9326666666666665,0.4,1.6199999999999999,7,,1
₹2.12 cr,,,23.0,2.0,83.0,3.7,121.0,4.0,3.7,3.6,,,under construction,,,2.0,2.0,,686.0,,,,,19.0799983,72.8545019,0.5141,31.0,sanghvi realty,sanghvi infenia,unfurnished,mumbai,santacruz east,new property,under construction,,,realestateagent,,1.0,0.0029154518950437317,1.0,,44.73837774751994,1334.3707449912467,,,343.0,343.0,,,,,,12.903185393217552,5.5,5.2,0,5.333333333333333,4.5,0,2.825,1.0,3,4.566666666666667,2.1,0,0,0,2.825,4.5562499999999995,1.0,3.1999999999999997,3,146.0,21
₹5.37 cr,,,1200.0,3.0,16.0,4.1,36.0,4.1,4.0,4.3,,,less than 5 years,,,3.0,3.0,,1138.0,,,,1.0,18.9865617867147,72.8182867539311,4.0,96.0,piramal realty,piramal mahalaxmi,unfurnished,mumbai,mahalakshmi,new property,,,,realestateagent,,1.0,0.0026362038664323375,1.0,3.0,300.0,284.5,,,379.3333333333333,379.3333333333333,1138.0,,0.3333333333333333,,,1.8590641042481628,2.1666666666666665,0.7,1,1.8,0.7,4,0.8500000000000001,0.6,2,2.02,1.1,3,0,0,0.8500000000000001,1.7091666666666665,0.6,0.775,10,313.0,41
₹2.02 cr,,,1000.0,11.0,110.0,4.0,11.0,4.0,3.8,4.2,,,under construction,,,2.0,2.0,,620.0,,,,1.0,19.13713827,72.86249879,6.0,31.0,kalpataru ltd.,kalpataru vivant,unfurnished,mumbai,jogeshwari vikhroli link road,new property,under construction,,,realestateagent,,1.0,0.0032258064516129032,1.0,2.0,166.66666666666666,103.33333333333333,,,310.0,310.0,620.0,,0.5,,,19.185775833905357,2.5,2.3,0,4.25,4.2,0,4.15,4.0,0,3.94,1.6,1,0,0,2.5,3.71,1.6,3.025,1,122.0,17
₹5.60 cr,,,,,126.0,4.1,381.0,4.1,4.1,4.2,,,under construction,,,3.0,4.0,,1503.0,,,,1.0,19.1154908,72.8726952,,,lodha group,lodha acenza,unfurnished,mumbai,andheri east,new property,under construction,,,realestateagent,,1.3333333333333333,0.001996007984031936,0.75,3.0,,,,,501.0,375.75,1503.0,,0.3333333333333333,,,17.2788376563426,66.35,11.2,0,,,0,6.9399999999999995,1.9,1,3.7600000000000002,0.8,4,2,0,1.4333333333333333,19.620833333333334,0.7,3.65,7,,1
₹1.40 cr,,,298.0,1.0,186.0,3.9,289.0,3.9,3.9,4.0,,,under construction,,,2.0,2.0,,520.0,,,,1.0,19.2050017,72.8692711,3.0,28.0,sethia infrastructure,sethia pride,unfurnished,mumbai,kandivali east,new property,under construction,,,realestateagent,,1.0,0.0038461538461538464,1.0,2.0,99.33333333333333,173.33333333333334,,,260.0,260.0,520.0,,0.5,,,26.65656310424737,2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,0,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5,182.0,26
₹11.25 cr,,,325.0,3.0,48.0,4.0,22.0,3.9,3.9,4.1,,,under construction,,,4.0,4.0,,2080.0,,,,,18.9763051806034,72.8384452613639,7.0,83.0,piramal realty,piramal aranya,unfurnished,mumbai,byculla,new property,under construction,,,realestateagent,,1.0,0.0019230769230769232,1.0,,46.42857142857143,297.14285714285717,,,520.0,520.0,,,,,,3.0707157140181653,1.1800000000000002,0.5,4,0.6,0.6,1,2.7,2.5,0,4.2,1.4,1,0,0,0.6,2.17,0.5,1.25,6,296.0,40
₹2.18 cr,,,500.0,6.0,186.0,3.9,289.0,3.9,3.9,4.0,,,under construction,,,2.0,2.0,,822.0,,,,,19.2050017,72.8692711,18.0,11.0,godrej properties,godrej reserve,unfurnished,mumbai,kandivali east,new property,under construction,,,realestateagent,,1.0,0.0024330900243309003,1.0,,27.77777777777778,45.666666666666664,,,411.0,411.0,,,,,,26.65656310424737,2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,0,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5,62.0,9
₹1.21 cr,,24.0,500.0,3.0,,4.0,256.0,4.1,3.9,4.1,p51800053945,no/rare powercut,under construction,,,1.0,2.0,1.0,450.0,,38.0,2.0,,19.1749536837097,72.943103519999,,12.0,sugee developer pvt ltd,sugee teakwood,unfurnished,mumbai,mulund west,new property,under construction,,,organization,,2.0,0.0022222222222222222,0.5,,,,,,450.0,225.0,,450.0,,1.0,0.05263157894736842,26.57305332219651,4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,0,0,2.26002,4.3637612500000005,0.0001,0.62505,10,76.0,11
₹1.30 cr,vitrified,24.0,809.0,3.0,3.0,4.4,184.0,4.4,4.2,4.5,,no/rare powercut,under construction,freehold,,2.0,2.0,2.0,617.0,11.0,28.0,,2.0,19.207244654340418,72.97067758623206,4.0,98.0,ashwin sheth group,sheth zuri,unfurnished,thane,thane west,resale,under construction,,east,person,"garden/park, main road",1.0,0.0032414910858995136,1.0,1.0,202.25,154.25,0.39285714285714285,17.0,308.5,308.5,308.5,308.5,1.0,1.0,,1.0379951619458365,3.8,0.8,1,2.35,1.9,3,3.46,0.1,3,1.9,1.9,4,2,0,1.9,2.682,0.1,1.3199999999999998,13,240.0,36
